ticker,event_type,ann_date,eff_date,entry_date,exit_date,entry_price,exit_price,raw_return,net_return,vix_level,holding_days,year
ROL,addition,2018-09-24,2018-10-01,2018-09-25,2018-10-01,25.339855194091797,23.93659019470215,-0.05537778288949463,-0.059377782889494635,12.199999809265137,6,2018
FTNT,addition,2018-10-04,2018-10-11,2018-10-05,2018-10-11,17.219999313354492,15.423999786376953,-0.10429730537705083,-0.10829730537705083,14.220000267028809,6,2018
KEYS,addition,2018-10-30,2018-11-06,2018-10-31,2018-11-06,57.08000183105469,58.70000076293945,0.028381199718241712,0.024381199718241712,23.350000381469727,6,2018
EQT,removal,2018-11-06,2018-11-13,2018-11-07,2018-11-13,17.152584075927734,17.114795684814453,0.002203072781687408,-0.0018790627419265553,19.90999984741211,6,2018
LW,addition,2018-11-26,2018-12-03,2018-11-27,2018-12-03,69.09444427490234,67.33922576904297,-0.025403178566368978,-0.029403178566368978,18.899999618530273,6,2018
FANG,addition,2018-11-26,2018-12-03,2018-11-27,2018-12-03,84.69281768798828,86.48938751220703,0.021212776635173302,0.017212776635173302,18.899999618530273,6,2018
CE,addition,2018-12-17,2018-12-24,2018-12-18,2018-12-24,74.68241119384766,73.78263854980469,-0.012047985993750187,-0.016047985993750187,24.520000457763672,6,2018
PCG,removal,2019-01-11,2019-01-18,2019-01-14,2019-01-18,8.26025676727295,7.126688003540039,0.13723166188054803,0.13317690486480538,18.190000534057617,4,2019
ATO,addition,2019-02-08,2019-02-15,2019-02-11,2019-02-15,81.33206939697266,81.5000228881836,0.0020650340321623373,-0.0019349659678376627,15.720000267028809,4,2019
GT,removal,2019-02-20,2019-02-27,2019-02-21,2019-02-27,18.3890380859375,18.98377799987793,-0.0323420894100622,-0.03642422493367616,14.020000457763672,6,2019
WAB,addition,2019-02-20,2019-02-27,2019-02-21,2019-02-27,70.57666015625,72.22644805908203,0.023375828484651414,0.019375828484651414,14.020000457763672,6,2019
FOX,removal,2019-03-12,2019-03-19,2019-03-13,2019-03-19,35.304237365722656,35.61945343017578,-0.008928561781061793,-0.013010697304675757,13.770000457763672,6,2019
FOX,addition,2019-03-12,2019-03-19,2019-03-13,2019-03-19,35.304237365722656,35.61945343017578,0.008928561781061793,0.004928561781061793,13.770000457763672,6,2019
FOXA,removal,2019-03-12,2019-03-19,2019-03-13,2019-03-19,36.01686477661133,36.55145263671875,-0.014842709475772393,-0.018924844999386355,13.770000457763672,6,2019
FOXA,addition,2019-03-12,2019-03-19,2019-03-13,2019-03-19,36.01686477661133,36.55145263671875,0.014842709475772393,0.010842709475772393,13.770000457763672,6,2019
DOW,addition,2019-03-26,2019-04-02,2019-03-27,2019-04-02,33.93659210205078,38.10245895385742,0.12275442505480384,0.11875442505480384,14.680000305175781,6,2019
BHF,removal,2019-03-26,2019-04-02,2019-03-27,2019-04-02,35.279998779296875,37.06999969482422,-0.050736989157090275,-0.05481912468070423,14.680000305175781,6,2019
DD,addition,2019-05-27,2019-06-03,2019-05-28,2019-06-03,23.894384384155273,27.922534942626953,0.16858147478127986,0.16458147478127985,15.850000381469727,6,2019
FLR,removal,2019-05-27,2019-06-03,2019-05-28,2019-06-03,27.541353225708008,27.42302703857422,0.004296309849558862,0.00021417432594489924,15.850000381469727,6,2019
CTVA,addition,2019-05-27,2019-06-03,2019-05-28,2019-06-03,26.39341163635254,22.764490127563477,-0.13749346082227681,-0.14149346082227682,15.850000381469727,6,2019
MAT,removal,2019-05-31,2019-06-07,2019-06-03,2019-06-07,9.649999618530273,10.869999885559082,-0.12642490313534527,-0.13047966015108792,18.709999084472656,4,2019
BMS,addition,2019-05-31,2019-06-07,2019-06-03,2019-06-07,57.650001525878906,58.08000183105469,0.007458808218465622,0.003458808218465622,18.709999084472656,4,2019
AMCR,addition,2019-06-04,2019-06-11,2019-06-05,2019-06-11,41.886131286621094,41.99882507324219,0.002690479716303841,-0.0013095202836961592,16.969999313354492,6,2019
TMUS,addition,2019-07-08,2019-07-15,2019-07-09,2019-07-15,72.25542449951172,76.25518035888672,0.055355786601212605,0.05135578660121261,13.960000038146973,6,2019
LDOS,addition,2019-08-02,2019-08-09,2019-08-05,2019-08-09,72.19020080566406,75.91943359375,0.051658434890976795,0.04765843489097679,17.610000610351562,4,2019
CDW,addition,2019-09-16,2019-09-23,2019-09-17,2019-09-23,105.00375366210938,110.11553955078125,0.048681934791788915,0.04468193479178892,14.670000076293945,6,2019
JEF,removal,2019-09-19,2019-09-26,2019-09-20,2019-09-26,14.315296173095703,14.36679744720459,-0.003597639440089174,-0.007679774963703137,14.050000190734863,6,2019
LVS,addition,2019-09-26,2019-10-03,2019-09-27,2019-10-03,52.59286880493164,51.52461624145508,-0.020311737841089063,-0.024311737841089063,16.06999969482422,6,2019
NOW,addition,2019-11-14,2019-11-21,2019-11-15,2019-11-21,51.992000579833984,55.82400131225586,0.0737036599801121,0.06970365998011209,13.050000190734863,6,2019
WRB,addition,2019-11-28,2019-12-05,2019-11-29,2019-12-05,26.58681297302246,27.255393981933594,0.025147091138360188,0.021147091138360188,11.75,6,2019
ODFL,addition,2019-12-02,2019-12-09,2019-12-03,2019-12-09,58.88404083251953,60.51961135864258,0.027776125805886953,0.023776125805886953,14.90999984741211,6,2019
LYV,addition,2019-12-16,2019-12-23,2019-12-17,2019-12-23,62.90999984741211,70.44000244140625,0.11969484362196987,0.11569484362196987,12.140000343322754,6,2019
MAC,removal,2019-12-16,2019-12-23,2019-12-17,2019-12-23,18.719921112060547,18.777633666992188,-0.0030829486185419116,-0.007165084142155874,12.140000343322754,6,2019
TRIP,removal,2019-12-16,2019-12-23,2019-12-17,2019-12-23,29.209999084472656,29.889999389648438,-0.02327970991061254,-0.0273618454342265,12.140000343322754,6,2019
PAYC,addition,2020-01-21,2020-01-28,2020-01-22,2020-01-28,296.450439453125,311.4156799316406,0.05048142450428697,0.04648142450428697,12.850000381469727,6,2020
IR,addition,2020-02-24,2020-03-02,2020-02-25,2020-03-02,35.540771484375,32.62629699707031,-0.08200369225485145,-0.08600369225485145,25.030000686645508,6,2020
HWM,addition,2020-03-25,2020-04-01,2020-03-26,2020-04-01,13.397880554199219,13.014391899108887,-0.028623083594377728,-0.032623083594377725,63.95000076293945,6,2020
CARR,addition,2020-03-27,2020-04-03,2020-03-30,2020-04-03,14.703812599182129,15.647078514099121,0.06415111105057607,0.060151111050576064,65.54000091552734,4,2020
OTIS,addition,2020-03-27,2020-04-03,2020-03-30,2020-04-03,45.70752716064453,43.25761032104492,-0.053599855248985265,-0.05759985524898527,65.54000091552734,4,2020
M,removal,2020-03-30,2020-04-06,2020-03-31,2020-04-06,4.081721305847168,4.680262565612793,-0.1466394236441865,-0.15072155916780047,57.08000183105469,6,2020
DPZ,addition,2020-05-05,2020-05-12,2020-05-06,2020-05-12,345.5986022949219,350.8341064453125,0.015149089480179168,0.011149089480179168,33.61000061035156,6,2020
DXCM,addition,2020-05-05,2020-05-12,2020-05-06,2020-05-12,91.62999725341797,102.69999694824219,0.12081196143887571,0.1168119614388757,33.61000061035156,6,2020
CPRI,removal,2020-05-05,2020-05-12,2020-05-06,2020-05-12,13.239999771118164,13.399999618530273,-0.012084580829157887,-0.01616671635277185,33.61000061035156,6,2020
HP,removal,2020-05-15,2020-05-22,2020-05-18,2020-05-22,15.177295684814453,14.349870681762695,0.05451728820699149,0.05046253119124885,31.889999389648438,4,2020
HOG,removal,2020-06-15,2020-06-22,2020-06-16,2020-06-22,22.786348342895508,22.00648307800293,0.03422510940133723,0.03014297387772327,34.400001525878906,6,2020
ETSY,addition,2020-09-14,2020-09-21,2020-09-15,2020-09-21,111.00499725341797,116.01000213623047,0.045088104199366486,0.04108810419936648,25.850000381469727,6,2020
HRB,removal,2020-09-14,2020-09-21,2020-09-15,2020-09-21,12.107604026794434,11.679309844970703,0.03537398323201722,0.03129184770840326,25.850000381469727,6,2020
KSS,removal,2020-09-14,2020-09-21,2020-09-15,2020-09-21,16.943952560424805,15.749893188476562,0.07047112341055242,0.06638898788693845,25.850000381469727,6,2020
COTY,removal,2020-09-14,2020-09-21,2020-09-15,2020-09-21,3.180000066757202,3.0199999809265137,0.05031449134334397,0.04623235581973,25.850000381469727,6,2020
TER,addition,2020-09-14,2020-09-21,2020-09-15,2020-09-21,75.5544662475586,75.28043365478516,-0.0036269542541079412,-0.007626954254107941,25.850000381469727,6,2020
VNT,addition,2020-10-02,2020-10-09,2020-10-05,2020-10-09,33.707969665527344,27.832448959350586,-0.1743065739193888,-0.1783065739193888,27.6299991607666,4,2020
AIV,removal,2020-12-14,2020-12-21,2020-12-15,2020-12-21,2.5202994346618652,2.420287609100342,0.03968251715889524,0.03560038163528128,24.719999313354492,6,2020
TSLA,addition,2020-12-14,2020-12-21,2020-12-15,2020-12-21,211.0833282470703,216.6199951171875,0.02622976867048728,0.02222976867048728,24.719999313354492,6,2020
ENPH,addition,2020-12-31,2021-01-07,2021-01-04,2021-01-07,172.24000549316406,213.75999450683594,0.24105891598638934,0.23705891598638934,22.75,3,2020
TRMB,addition,2021-01-14,2021-01-21,2021-01-15,2021-01-21,69.45999908447266,70.30999755859375,0.012237237047575854,0.008237237047575854,23.25,6,2021
FTI,removal,2021-02-05,2021-02-12,2021-02-08,2021-02-12,7.74944543838501,7.523238182067871,0.029190121811384796,0.025135364795642153,20.8700008392334,4,2021
VNT,removal,2021-03-15,2021-03-22,2021-03-16,2021-03-22,30.34209442138672,31.6608829498291,-0.0434639913160652,-0.04754612683967916,20.030000686645508,6,2021
NXPI,addition,2021-03-15,2021-03-22,2021-03-16,2021-03-22,185.42677307128906,183.25039672851562,-0.011737120302129775,-0.015737120302129773,20.030000686645508,6,2021
FLS,removal,2021-03-15,2021-03-22,2021-03-16,2021-03-22,35.90692901611328,35.46651077270508,0.012265550284474756,0.008183414760860793,20.030000686645508,6,2021
PENN,addition,2021-03-15,2021-03-22,2021-03-16,2021-03-22,124.5,113.16000366210938,-0.09108430793486445,-0.09508430793486446,20.030000686645508,6,2021
CZR,addition,2021-03-15,2021-03-22,2021-03-16,2021-03-22,95.80000305175781,88.47000122070312,-0.07651358661329595,-0.08051358661329595,20.030000686645508,6,2021
GNRC,addition,2021-03-15,2021-03-22,2021-03-16,2021-03-22,325.8900146484375,313.7300109863281,-0.03731321340185063,-0.041313213401850624,20.030000686645508,6,2021
XRX,removal,2021-03-15,2021-03-22,2021-03-16,2021-03-22,18.53994369506836,17.97550392150879,0.030444524689129004,0.026362389165515043,20.030000686645508,6,2021
SLG,removal,2021-03-15,2021-03-22,2021-03-16,2021-03-22,52.63996124267578,51.35972213745117,0.024320669601608783,0.02023853407799482,20.030000686645508,6,2021
PTC,addition,2021-04-13,2021-04-20,2021-04-14,2021-04-20,146.55999755859375,142.19000244140625,-0.029817106918553295,-0.033817106918553295,16.649999618530273,6,2021
CRL,addition,2021-05-07,2021-05-14,2021-05-10,2021-05-14,332.8800048828125,329.07000732421875,-0.011445558467637689,-0.015445558467637689,16.690000534057617,4,2021
OGN,addition,2021-05-27,2021-06-03,2021-05-28,2021-06-03,29.179763793945312,30.200029373168945,0.03496483338344685,0.03096483338344685,16.739999771118164,6,2021
MRNA,addition,2021-07-14,2021-07-21,2021-07-15,2021-07-21,259.67498779296875,321.1099853515625,0.23658419349796628,0.23258419349796627,16.329999923706055,6,2021
TECH,addition,2021-08-23,2021-08-30,2021-08-24,2021-08-30,120.69935607910156,123.9711685180664,0.027107124223766595,0.023107124223766595,17.149999618530273,6,2021
MTCH,addition,2021-09-13,2021-09-20,2021-09-14,2021-09-20,151.8937530517578,146.19871520996094,-0.03749356196272463,-0.041493561962724634,19.3700008392334,6,2021
PRGO,removal,2021-09-13,2021-09-20,2021-09-14,2021-09-20,39.11909866333008,36.841957092285156,0.058210481551291354,0.05412834602767739,19.3700008392334,6,2021
NOV,removal,2021-09-13,2021-09-20,2021-09-14,2021-09-20,12.419075012207031,11.840804100036621,0.04656312258376833,0.04248098706015437,19.3700008392334,6,2021
UNM,removal,2021-09-13,2021-09-20,2021-09-14,2021-09-20,22.691844940185547,20.75155258178711,0.08550615269551423,0.08142401717190026,19.3700008392334,6,2021
BRO,addition,2021-09-13,2021-09-20,2021-09-14,2021-09-20,54.4186897277832,54.651512145996094,0.004278353987895159,0.0002783539878951592,19.3700008392334,6,2021
WU,removal,2021-12-13,2021-12-20,2021-12-14,2021-12-20,12.676284790039062,12.403470993041992,0.021521589449571655,0.017439453925957693,20.309999465942383,6,2021
SEDG,addition,2021-12-13,2021-12-20,2021-12-14,2021-12-20,298.29998779296875,258.3599853515625,-0.13389206864173958,-0.13789206864173958,20.309999465942383,6,2021
LEG,removal,2021-12-13,2021-12-20,2021-12-14,2021-12-20,34.501224517822266,31.883438110351562,0.07587517382516193,0.07179303830154796,20.309999465942383,6,2021
CEG,addition,2022-01-26,2022-02-02,2022-01-27,2022-02-02,44.18569564819336,51.1862678527832,0.15843526059493146,0.15443526059493146,31.959999084472656,6,2022
MOH,addition,2022-02-23,2022-03-02,2022-02-24,2022-03-02,307.5299987792969,308.510009765625,0.0031867167112742175,-0.0008132832887257826,31.020000457763672,6,2022
CPT,addition,2022-03-28,2022-04-04,2022-03-29,2022-04-04,146.8286590576172,145.6222381591797,-0.00821652193911331,-0.01221652193911331,19.6299991607666,6,2022
WBD,addition,2022-04-04,2022-04-11,2022-04-05,2022-04-11,24.420000076293945,24.780000686645508,0.014742039689878547,0.010742039689878547,18.56999969482422,6,2022
VICI,addition,2022-06-01,2022-06-08,2022-06-02,2022-06-08,25.30278205871582,25.33499526977539,0.0012731094543208192,-0.0027268905456791807,25.690000534057617,6,2022
UA,removal,2022-06-14,2022-06-21,2022-06-15,2022-06-21,8.789999961853027,8.079999923706055,0.08077361106123337,0.0766914755376194,32.689998626708984,6,2022
KDP,addition,2022-06-14,2022-06-21,2022-06-15,2022-06-21,31.26789093017578,31.348648071289062,0.0025827498661044885,-0.0014172501338955115,32.689998626708984,6,2022
ON,addition,2022-06-14,2022-06-21,2022-06-15,2022-06-21,58.040000915527344,51.95000076293945,-0.10492763708690162,-0.10892763708690162,32.689998626708984,6,2022
UAA,removal,2022-06-14,2022-06-21,2022-06-15,2022-06-21,9.5600004196167,8.869999885559082,0.07217578491333186,0.06809364938971789,32.689998626708984,6,2022
PENN,removal,2022-09-12,2022-09-19,2022-09-13,2022-09-19,30.729999542236328,31.40999984741211,-0.02212822373268071,-0.026210359256294672,23.8700008392334,6,2022
INVH,addition,2022-09-12,2022-09-19,2022-09-13,2022-09-19,34.164161682128906,32.250057220458984,-0.05602667729649517,-0.060026677296495176,23.8700008392334,6,2022
PVH,removal,2022-09-12,2022-09-19,2022-09-13,2022-09-19,56.95126724243164,54.63584899902344,0.04065613208485547,0.0365739965612415,23.8700008392334,6,2022
CSGP,addition,2022-09-12,2022-09-19,2022-09-13,2022-09-19,76.63999938964844,72.06999969482422,-0.0596294328186213,-0.0636294328186213,23.8700008392334,6,2022
PCG,addition,2022-09-26,2022-10-03,2022-09-27,2022-10-03,12.232667922973633,12.922666549682617,0.056406225612740495,0.0524062256127405,32.2599983215332,6,2022
EQT,addition,2022-09-26,2022-10-03,2022-09-27,2022-10-03,37.27546691894531,39.60934066772461,0.0626115228510552,0.0586115228510552,32.2599983215332,6,2022
TRGP,addition,2022-10-05,2022-10-12,2022-10-06,2022-10-12,60.004066467285156,59.97631072998047,-0.0004625642717034889,-0.004462564271703489,28.549999237060547,6,2022
ACGL,addition,2022-10-25,2022-11-01,2022-10-26,2022-11-01,46.39434051513672,52.717811584472656,0.13629832861344,0.13229832861343999,28.459999084472656,6,2022
MBC,addition,2022-12-08,2022-12-15,2022-12-09,2022-12-15,10.0,7.699999809265137,-0.23000001907348633,-0.23400001907348633,22.290000915527344,6,2022
MBC,removal,2022-12-12,2022-12-19,2022-12-13,2022-12-19,9.239999771118164,8.470000267028809,0.083333281727579,0.07925114620396503,25.0,6,2022
FSLR,addition,2022-12-12,2022-12-19,2022-12-13,2022-12-19,157.0800018310547,156.77000427246094,-0.001973501113955701,-0.005973501113955702,25.0,6,2022
STLD,addition,2022-12-15,2022-12-22,2022-12-16,2022-12-22,96.0137710571289,97.75308990478516,0.018115306049393085,0.014115306049393084,22.829999923706055,6,2022
GEHC,addition,2022-12-28,2023-01-04,2022-12-29,2023-01-04,57.688995361328125,60.165645599365234,0.042931068959078014,0.03893106895907801,22.139999389648438,6,2022
VNO,removal,2022-12-29,2023-01-05,2022-12-30,2023-01-05,19.483789443969727,20.008102416992188,-0.026910215516865836,-0.030992351040479798,21.440000534057617,6,2022
BG,addition,2023-03-08,2023-03-15,2023-03-09,2023-03-15,86.92632293701172,88.64817810058594,0.019808213500781623,0.015808213500781623,19.110000610351562,6,2023
PODD,addition,2023-03-08,2023-03-15,2023-03-09,2023-03-15,283.1199951171875,307.8900146484375,0.08748947428102818,0.08348947428102818,19.110000610351562,6,2023
LUMN,removal,2023-03-13,2023-03-20,2023-03-14,2023-03-20,2.5999999046325684,2.490000009536743,0.042307653511768246,0.03822551798815429,26.520000457763672,6,2023
AXON,addition,2023-04-27,2023-05-04,2023-04-28,2023-05-04,210.7100067138672,219.10000610351562,0.03981775483990945,0.035817754839909455,17.030000686645508,6,2023
PANW,addition,2023-06-13,2023-06-20,2023-06-14,2023-06-20,119.27999877929688,120.80000305175781,0.012743161368348042,0.008743161368348042,14.609999656677246,6,2023
AAP,removal,2023-08-18,2023-08-25,2023-08-21,2023-08-25,64.4977035522461,60.60136795043945,0.06041045474821333,0.056355697732470685,17.299999237060547,4,2023
KVUE,addition,2023-08-18,2023-08-25,2023-08-21,2023-08-25,20.51314353942871,20.751258850097656,0.011607938598550693,0.007607938598550693,17.299999237060547,4,2023
LNC,removal,2023-09-11,2023-09-18,2023-09-12,2023-09-18,21.452856063842773,22.249311447143555,-0.037125843800497445,-0.0412079793241114,13.800000190734863,6,2023
BX,addition,2023-09-11,2023-09-18,2023-09-12,2023-09-18,104.3082504272461,106.00439453125,0.0162608815415512,0.012260881541551201,13.800000190734863,6,2023
NWL,removal,2023-09-11,2023-09-18,2023-09-12,2023-09-18,8.599896430969238,8.448551177978516,0.01759849716860666,0.013516361644992697,13.800000190734863,6,2023
ABNB,addition,2023-09-11,2023-09-18,2023-09-12,2023-09-18,147.5,142.5500030517578,-0.03355930134401483,-0.037559301344014834,13.800000190734863,6,2023
VLTO,addition,2023-09-25,2023-10-02,2023-10-04,2023-10-04,76.95044708251953,76.95044708251953,0.0,-0.004,16.899999618530273,0,2023
DXC,removal,2023-09-26,2023-10-03,2023-09-27,2023-10-03,20.350000381469727,21.15999984741211,-0.03980341281368972,-0.04388554833730369,18.940000534057617,6,2023
LULU,addition,2023-10-11,2023-10-18,2023-10-12,2023-10-18,373.94000244140625,405.6099853515625,0.08469268519919505,0.08069268519919505,16.09000015258789,6,2023
OGN,removal,2023-10-11,2023-10-18,2023-10-12,2023-10-18,14.860363006591797,14.547796249389648,0.02103358828202913,0.01695145275841517,16.09000015258789,6,2023
UBER,addition,2023-12-11,2023-12-18,2023-12-12,2023-12-18,62.720001220703125,61.72999954223633,-0.015784465229570326,-0.019784465229570326,12.630000114440918,6,2023
SEE,removal,2023-12-11,2023-12-18,2023-12-12,2023-12-18,31.409921646118164,34.21352005004883,-0.0892583698717106,-0.09334050539532457,12.630000114440918,6,2023
BLDR,addition,2023-12-11,2023-12-18,2023-12-12,2023-12-18,149.58999633789062,160.1199951171875,0.07039239947243493,0.06639239947243493,12.630000114440918,6,2023
ALK,removal,2023-12-11,2023-12-18,2023-12-12,2023-12-18,37.310001373291016,39.27000045776367,-0.052532806548641786,-0.05661494207225575,12.630000114440918,6,2023
SEDG,removal,2023-12-11,2023-12-18,2023-12-12,2023-12-18,76.18000030517578,93.4800033569336,-0.2270937645373365,-0.23117590006095048,12.630000114440918,6,2023
JBL,addition,2023-12-11,2023-12-18,2023-12-12,2023-12-18,119.58882141113281,129.6018524169922,0.08372882086893146,0.07972882086893146,12.630000114440918,6,2023
ZION,removal,2024-03-11,2024-03-18,2024-03-12,2024-03-18,38.280914306640625,37.18584060668945,0.028606257707935897,0.024524122184321935,15.220000267028809,6,2024
DECK,addition,2024-03-11,2024-03-18,2024-03-12,2024-03-18,152.50833129882812,151.47666931152344,-0.006764627076557717,-0.010764627076557717,15.220000267028809,6,2024
WHR,removal,2024-03-11,2024-03-18,2024-03-12,2024-03-18,95.09626007080078,92.81105041503906,0.024030489254365434,0.019948353730751472,15.220000267028809,6,2024
SMCI,addition,2024-03-11,2024-03-18,2024-03-12,2024-03-18,116.30000305175781,100.06800079345703,-0.13957009314158778,-0.14357009314158778,15.220000267028809,6,2024
SOLV,addition,2024-03-25,2024-04-01,2024-03-26,2024-04-01,80.0,69.0999984741211,-0.13625001907348633,-0.14025001907348633,13.1899995803833,6,2024
GEV,addition,2024-03-26,2024-04-02,2024-03-27,2024-04-02,130.7644805908203,139.4821014404297,0.06666658109466275,0.06266658109466275,13.239999771118164,6,2024
VFC,removal,2024-03-27,2024-04-03,2024-03-28,2024-04-03,14.682990074157715,13.314236640930176,0.09322034723952895,0.08913821171591498,12.779999732971191,6,2024
XRAY,removal,2024-03-27,2024-04-03,2024-03-28,2024-04-03,30.99256706237793,29.74128532409668,0.0403736075092724,0.03629147198565844,12.779999732971191,6,2024
VST,addition,2024-05-01,2024-05-08,2024-05-02,2024-05-08,78.80551147460938,88.01114654541016,0.1168146097721449,0.1128146097721449,15.390000343322754,6,2024
RHI,removal,2024-06-17,2024-06-24,2024-06-18,2024-06-24,57.678001403808594,58.99748992919922,-0.022876807331668334,-0.026958942855282296,12.75,6,2024
CRWD,addition,2024-06-17,2024-06-24,2024-06-18,2024-06-24,389.510009765625,377.92999267578125,-0.029729703472348885,-0.03372970347234888,12.75,6,2024
KKR,addition,2024-06-17,2024-06-24,2024-06-18,2024-06-24,109.34817504882812,106.36903381347656,-0.027244544630225995,-0.031244544630225995,12.75,6,2024
GDDY,addition,2024-06-17,2024-06-24,2024-06-18,2024-06-24,137.0399932861328,138.41000366210938,0.009997157348921112,0.005997157348921112,12.75,6,2024
ILMN,removal,2024-06-17,2024-06-24,2024-06-18,2024-06-24,105.1556396484375,107.23735046386719,-0.019796473326484296,-0.023878608850098258,12.75,6,2024
ETSY,removal,2024-09-16,2024-09-23,2024-09-17,2024-09-23,54.09000015258789,54.83000183105469,-0.01368093319244319,-0.01776306871605715,17.139999389648438,6,2024
DELL,addition,2024-09-16,2024-09-23,2024-09-17,2024-09-23,113.47767639160156,114.20622253417969,0.006420171488742648,0.0024201714887426475,17.139999389648438,6,2024
AAL,removal,2024-09-16,2024-09-23,2024-09-17,2024-09-23,11.170000076293945,10.979999542236328,0.017009895502226067,0.012927759978612103,17.139999389648438,6,2024
PLTR,addition,2024-09-16,2024-09-23,2024-09-17,2024-09-23,36.45000076293945,37.95000076293945,0.041152262513122505,0.03715226251312251,17.139999389648438,6,2024
AMTM,addition,2024-09-23,2024-09-30,2024-09-24,2024-09-30,29.510000228881836,32.25,0.09284987291990901,0.088849872919909,15.890000343322754,6,2024
BBWI,removal,2024-09-24,2024-10-01,2024-09-25,2024-10-01,29.130935668945312,29.665271759033203,-0.018342565311333728,-0.02242470083494769,15.390000343322754,6,2024
AMTM,removal,2024-12-16,2024-12-23,2024-12-17,2024-12-23,21.510000228881836,19.969999313354492,0.07159464896051274,0.06751251343689876,14.6899995803833,6,2024
WDAY,addition,2024-12-16,2024-12-23,2024-12-17,2024-12-23,278.010009765625,265.3900146484375,-0.04539403141572754,-0.04939403141572754,14.6899995803833,6,2024
QRVO,removal,2024-12-16,2024-12-23,2024-12-17,2024-12-23,70.94999694824219,71.54000091552734,-0.00831577156677769,-0.012397907090391654,14.6899995803833,6,2024
APO,addition,2024-12-16,2024-12-23,2024-12-17,2024-12-23,173.16586303710938,168.5597381591797,-0.026599497136122013,-0.030599497136122013,14.6899995803833,6,2024
